SiteID,Samp_Date,AirTemperature_C
NN_NF_Tower,2015-10-12 03:00:00.000,2.61914900000005
NN_NF_Tower,2015-10-12 03:30:00.000,3.03675400000003
NN_NF_Tower,2015-10-12 04:00:00.000,2.87886100000003
NN_NF_Tower,2015-10-12 04:30:00.000,3.005717
NN_NF_Tower,2015-10-12 05:00:00.000,3.29542800000002
NN_NF_Tower,2015-10-12 05:30:00.000,3.81806500000005
NN_NF_Tower,2015-10-12 06:00:00.000,3.911247
NN_NF_Tower,2015-10-12 06:30:00.000,4.80729200000002
NN_NF_Tower,2015-10-12 07:00:00.000,5.84975800000001
NN_NF_Tower,2015-10-12 07:30:00.000,5.36240500000002
NN_NF_Tower,2015-10-12 08:00:00.000,6.24665500000003
NN_NF_Tower,2015-10-12 08:30:00.000,6.59245700000002
NN_NF_Tower,2015-10-12 09:00:00.000,7.21620200000001
NN_NF_Tower,2015-10-12 09:30:00.000,8.06323600000002
NN_NF_Tower,2015-10-12 10:00:00.000,9.28959800000001
NN_NF_Tower,2015-10-12 10:30:00.000,9.995158
NN_NF_Tower,2015-10-12 11:00:00.000,10.48615
NN_NF_Tower,2015-10-12 11:30:00.000,10.36018
NN_NF_Tower,2015-10-12 12:00:00.000,10.64936
NN_NF_Tower,2015-10-12 12:30:00.000,10.83491
NN_NF_Tower,2015-10-12 13:00:00.000,11.08917
NN_NF_Tower,2015-10-12 13:30:00.000,11.39232
NN_NF_Tower,2015-10-12 14:00:00.000,11.37212
NN_NF_Tower,2015-10-12 14:30:00.000,11.46755
NN_NF_Tower,2015-10-12 15:00:00.000,11.36078
NN_NF_Tower,2015-10-12 15:30:00.000,11.15223
NN_NF_Tower,2015-10-12 16:00:00.000,10.67463
NN_NF_Tower,2015-10-12 16:30:00.000,10.23855
NN_NF_Tower,2015-10-12 17:00:00.000,9.881664
NN_NF_Tower,2015-10-12 17:30:00.000,9.65876700000001
NN_NF_Tower,2015-10-12 18:00:00.000,9.24298600000003
NN_NF_Tower,2015-10-12 18:30:00.000,9.08720900000003
NN_NF_Tower,2015-10-12 19:00:00.000,8.98147500000005
NN_NF_Tower,2015-10-12 19:30:00.000,8.83217000000002
NN_NF_Tower,2015-10-12 20:00:00.000,8.52257700000001
NN_NF_Tower,2015-10-12 20:30:00.000,7.94142200000005
NN_NF_Tower,2015-10-12 21:00:00.000,8.101113
NN_NF_Tower,2015-10-12 21:30:00.000,8.31297700000005
NN_NF_Tower,2015-10-12 22:00:00.000,8.32038600000004
NN_NF_Tower,2015-10-12 22:30:00.000,8.122884
NN_NF_Tower,2015-10-12 23:00:00.000,7.84592600000002
NN_NF_Tower,2015-10-12 23:30:00.000,7.40334800000005
NN_NF_Tower,2015-10-13 00:00:00.000,7.09169900000001
NN_NF_Tower,2015-10-13 00:30:00.000,6.96200000000005
NN_NF_Tower,2015-10-13 01:00:00.000,7.28445700000003
NN_NF_Tower,2015-10-13 01:30:00.000,7.222893
NN_NF_Tower,2015-10-13 02:00:00.000,7.26482200000004
NN_NF_Tower,2015-10-13 02:30:00.000,7.29686200000003
NN_NF_Tower,2015-10-13 03:00:00.000,7.32469900000001
NN_NF_Tower,2015-10-13 03:30:00.000,7.14462600000002
NN_NF_Tower,2015-10-13 04:00:00.000,6.71224100000001
NN_NF_Tower,2015-10-13 04:30:00.000,6.64657500000004
NN_NF_Tower,2015-10-13 05:00:00.000,6.53101000000004
NN_NF_Tower,2015-10-13 05:30:00.000,6.09367300000002
NN_NF_Tower,2015-10-13 06:00:00.000,5.933357
NN_NF_Tower,2015-10-13 06:30:00.000,5.69201900000002
NN_NF_Tower,2015-10-13 07:00:00.000,5.61526700000002
NN_NF_Tower,2015-10-13 07:30:00.000,6.71477600000003
NN_NF_Tower,2015-10-13 08:00:00.000,7.57519000000002
NN_NF_Tower,2015-10-13 08:30:00.000,8.36473000000001
NN_NF_Tower,2015-10-13 09:00:00.000,9.10720200000003
NN_NF_Tower,2015-10-13 09:30:00.000,9.48683700000004
NN_NF_Tower,2015-10-13 10:00:00.000,9.933965
NN_NF_Tower,2015-10-13 10:30:00.000,10.76624
NN_NF_Tower,2015-10-13 11:00:00.000,11.55593
NN_NF_Tower,2015-10-13 11:30:00.000,11.87127
NN_NF_Tower,2015-10-13 12:00:00.000,12.32892
NN_NF_Tower,2015-10-13 12:30:00.000,12.59784
NN_NF_Tower,2015-10-13 13:00:00.000,12.90284
NN_NF_Tower,2015-10-13 13:30:00.000,13.04311
NN_NF_Tower,2015-10-13 14:00:00.000,12.97492
NN_NF_Tower,2015-10-13 14:30:00.000,12.94698
NN_NF_Tower,2015-10-13 15:00:00.000,12.9001
NN_NF_Tower,2015-10-13 15:30:00.000,12.68928
NN_NF_Tower,2015-10-13 16:00:00.000,12.29744
NN_NF_Tower,2015-10-13 16:30:00.000,11.90779
NN_NF_Tower,2015-10-13 17:00:00.000,11.57544
NN_NF_Tower,2015-10-13 17:30:00.000,10.92166
NN_NF_Tower,2015-10-13 18:00:00.000,10.28423
NN_NF_Tower,2015-10-13 18:30:00.000,10.13583
NN_NF_Tower,2015-10-13 19:00:00.000,9.993855
NN_NF_Tower,2015-10-13 19:30:00.000,10.04273
NN_NF_Tower,2015-10-13 20:00:00.000,9.71059000000002
NN_NF_Tower,2015-10-13 20:30:00.000,9.596495
NN_NF_Tower,2015-10-13 21:00:00.000,9.44195200000001
NN_NF_Tower,2015-10-13 21:30:00.000,9.16233400000004
NN_NF_Tower,2015-10-13 22:00:00.000,8.668476
NN_NF_Tower,2015-10-13 22:30:00.000,8.60610100000002
NN_NF_Tower,2015-10-13 23:00:00.000,8.61410000000001
NN_NF_Tower,2015-10-13 23:30:00.000,8.44436100000001
NN_NF_Tower,2015-10-14 00:00:00.000,8.087582
NN_NF_Tower,2015-10-14 00:30:00.000,7.681308
NN_NF_Tower,2015-10-14 01:00:00.000,7.36877700000002
NN_NF_Tower,2015-10-14 01:30:00.000,7.22663300000005
NN_NF_Tower,2015-10-14 02:00:00.000,7.16411500000004
NN_NF_Tower,2015-10-14 02:30:00.000,6.54365100000001
NN_NF_Tower,2015-10-14 03:00:00.000,5.468051
NN_NF_Tower,2015-10-14 03:30:00.000,5.64469200000002
NN_NF_Tower,2015-10-14 04:00:00.000,5.752137
NN_NF_Tower,2015-10-14 04:30:00.000,5.460961
NN_NF_Tower,2015-10-14 05:00:00.000,5.36715200000003
NN_NF_Tower,2015-10-14 05:30:00.000,5.25897100000003
NN_NF_Tower,2015-10-14 06:00:00.000,5.65497500000004
NN_NF_Tower,2015-10-14 06:30:00.000,5.776612
NN_NF_Tower,2015-10-14 07:00:00.000,6.18477000000001
NN_NF_Tower,2015-10-14 07:30:00.000,6.94453500000003
NN_NF_Tower,2015-10-14 08:00:00.000,7.98114800000002
NN_NF_Tower,2015-10-14 08:30:00.000,8.81984900000003
NN_NF_Tower,2015-10-14 09:00:00.000,9.427615
NN_NF_Tower,2015-10-14 09:30:00.000,10.01698
NN_NF_Tower,2015-10-14 10:00:00.000,10.64881
NN_NF_Tower,2015-10-14 10:30:00.000,11.27828
NN_NF_Tower,2015-10-14 11:00:00.000,11.84149
NN_NF_Tower,2015-10-14 11:30:00.000,12.33373
NN_NF_Tower,2015-10-14 12:00:00.000,13.01075
NN_NF_Tower,2015-10-14 12:30:00.000,13.45964
NN_NF_Tower,2015-10-14 13:00:00.000,13.69911
NN_NF_Tower,2015-10-14 13:30:00.000,13.97919
NN_NF_Tower,2015-10-14 14:00:00.000,14.0152900000001
NN_NF_Tower,2015-10-14 14:30:00.000,13.99621
NN_NF_Tower,2015-10-14 15:00:00.000,13.78986
NN_NF_Tower,2015-10-14 15:30:00.000,13.12586
NN_NF_Tower,2015-10-14 16:00:00.000,12.67341
NN_NF_Tower,2015-10-14 16:30:00.000,11.97737
NN_NF_Tower,2015-10-14 17:00:00.000,11.36382
NN_NF_Tower,2015-10-14 17:30:00.000,10.74463
NN_NF_Tower,2015-10-14 18:00:00.000,9.79198100000002
NN_NF_Tower,2015-10-14 18:30:00.000,8.86291500000004
NN_NF_Tower,2015-10-14 19:00:00.000,8.86174800000003
NN_NF_Tower,2015-10-14 19:30:00.000,9.420275
NN_NF_Tower,2015-10-14 20:00:00.000,8.66587800000002
NN_NF_Tower,2015-10-14 20:30:00.000,8.51585400000005
NN_NF_Tower,2015-10-14 21:00:00.000,8.33910800000001
NN_NF_Tower,2015-10-14 21:30:00.000,8.59639000000004
NN_NF_Tower,2015-10-14 22:00:00.000,8.79211000000004
NN_NF_Tower,2015-10-14 22:30:00.000,8.83412600000003
NN_NF_Tower,2015-10-14 23:00:00.000,8.44265200000001
NN_NF_Tower,2015-10-14 23:30:00.000,7.832649
NN_NF_Tower,2015-10-15 00:00:00.000,7.39135900000002
NN_NF_Tower,2015-10-15 00:30:00.000,7.26233300000001
NN_NF_Tower,2015-10-15 01:00:00.000,6.90234600000002
NN_NF_Tower,2015-10-15 01:30:00.000,7.17852000000005
NN_NF_Tower,2015-10-15 02:00:00.000,7.436846
NN_NF_Tower,2015-10-15 02:30:00.000,7.34693300000004
NN_NF_Tower,2015-10-15 03:00:00.000,7.05611500000003
NN_NF_Tower,2015-10-15 03:30:00.000,6.23927300000003
NN_NF_Tower,2015-10-15 04:00:00.000,5.88757500000003
NN_NF_Tower,2015-10-15 04:30:00.000,5.00942600000002
NN_NF_Tower,2015-10-15 05:00:00.000,3.08146900000003
NN_NF_Tower,2015-10-15 05:30:00.000,3.71217300000001
NN_NF_Tower,2015-10-15 06:00:00.000,2.95541200000002
NN_NF_Tower,2015-10-15 06:30:00.000,2.71328600000004
NN_NF_Tower,2015-10-15 07:00:00.000,1.26070800000002
NN_NF_Tower,2015-10-15 07:30:00.000,1.044039
NN_NF_Tower,2015-10-15 08:00:00.000,1.97814800000003
NN_NF_Tower,2015-10-15 08:30:00.000,4.46463800000004
NN_NF_Tower,2015-10-15 09:00:00.000,6.91354200000001
NN_NF_Tower,2015-10-15 09:30:00.000,8.04229500000002
NN_NF_Tower,2015-10-15 10:00:00.000,9.26437800000002
NN_NF_Tower,2015-10-15 10:30:00.000,10.1733
NN_NF_Tower,2015-10-15 11:00:00.000,10.31396
NN_NF_Tower,2015-10-15 11:30:00.000,10.53393
NN_NF_Tower,2015-10-15 12:00:00.000,10.98339
NN_NF_Tower,2015-10-15 12:30:00.000,11.22123
NN_NF_Tower,2015-10-15 13:00:00.000,10.66182
NN_NF_Tower,2015-10-15 13:30:00.000,11.04709
NN_NF_Tower,2015-10-15 14:00:00.000,10.89004
NN_NF_Tower,2015-10-15 14:30:00.000,10.47409
NN_NF_Tower,2015-10-15 15:00:00.000,9.680747
NN_NF_Tower,2015-10-15 15:30:00.000,8.615025
NN_NF_Tower,2015-10-15 16:00:00.000,7.66621100000003
NN_NF_Tower,2015-10-15 16:30:00.000,6.96372400000001
NN_NF_Tower,2015-10-15 17:00:00.000,6.04021
NN_NF_Tower,2015-10-15 17:30:00.000,4.94268
NN_NF_Tower,2015-10-15 18:00:00.000,3.27637000000004
NN_NF_Tower,2015-10-15 18:30:00.000,1.79855900000001
NN_NF_Tower,2015-10-15 19:00:00.000,0.962103900000045
NN_NF_Tower,2015-10-15 19:30:00.000,0.338478199999997
NN_NF_Tower,2015-10-15 20:00:00.000,-0.843827899999951
NN_NF_Tower,2015-10-15 20:30:00.000,-1.50539399999997
NN_NF_Tower,2015-10-15 21:00:00.000,-2.21517799999998
NN_NF_Tower,2015-10-15 21:30:00.000,-2.544735
NN_NF_Tower,2015-10-15 22:00:00.000,-2.69010699999996
NN_NF_Tower,2015-10-15 22:30:00.000,-2.82122999999996
NN_NF_Tower,2015-10-15 23:00:00.000,-2.92448199999996
NN_NF_Tower,2015-10-15 23:30:00.000,-3.012246
NN_NF_Tower,2015-10-16 00:00:00.000,-3.14565199999998
NN_NF_Tower,2015-10-16 00:30:00.000,-3.363786
NN_NF_Tower,2015-10-16 01:00:00.000,-3.53998199999995
NN_NF_Tower,2015-10-16 01:30:00.000,-3.63664799999998
NN_NF_Tower,2015-10-16 02:00:00.000,-3.788433
NN_NF_Tower,2015-10-16 02:30:00.000,-4.04401199999995
NN_NF_Tower,2015-10-16 03:00:00.000,-4.20352699999995
NN_NF_Tower,2015-10-16 03:30:00.000,-4.34156999999999
NN_NF_Tower,2015-10-16 04:00:00.000,-4.71467799999999
NN_NF_Tower,2015-10-16 04:30:00.000,-4.81933799999996
NN_NF_Tower,2015-10-16 05:00:00.000,-4.93147799999997
NN_NF_Tower,2015-10-16 05:30:00.000,-5.216568
NN_NF_Tower,2015-10-16 06:00:00.000,-5.54341099999999
NN_NF_Tower,2015-10-16 06:30:00.000,-5.53522399999997
NN_NF_Tower,2015-10-16 07:00:00.000,-5.26773499999996
NN_NF_Tower,2015-10-16 07:30:00.000,-4.33473399999997
NN_NF_Tower,2015-10-16 08:00:00.000,-1.99607499999996
NN_NF_Tower,2015-10-16 08:30:00.000,3.092625
NN_NF_Tower,2015-10-16 09:00:00.000,8.659448
NN_NF_Tower,2015-10-16 09:30:00.000,10.35349
NN_NF_Tower,2015-10-16 10:00:00.000,11.69374
NN_NF_Tower,2015-10-16 10:30:00.000,12.55132
NN_NF_Tower,2015-10-16 11:00:00.000,13.3092
NN_NF_Tower,2015-10-16 11:30:00.000,13.43733
NN_NF_Tower,2015-10-16 12:00:00.000,13.64174
NN_NF_Tower,2015-10-16 12:30:00.000,13.65849
NN_NF_Tower,2015-10-16 13:00:00.000,13.86955
NN_NF_Tower,2015-10-16 13:30:00.000,14.08328
NN_NF_Tower,2015-10-16 14:00:00.000,14.0504
NN_NF_Tower,2015-10-16 14:30:00.000,13.52265
NN_NF_Tower,2015-10-16 15:00:00.000,13.27118
NN_NF_Tower,2015-10-16 15:30:00.000,12.72917
NN_NF_Tower,2015-10-16 16:00:00.000,11.73377
NN_NF_Tower,2015-10-16 16:30:00.000,10.81152
NN_NF_Tower,2015-10-16 17:00:00.000,9.546133
NN_NF_Tower,2015-10-16 17:30:00.000,8.53053
NN_NF_Tower,2015-10-16 18:00:00.000,8.39843300000001
NN_NF_Tower,2015-10-16 18:30:00.000,7.73293200000001
NN_NF_Tower,2015-10-16 19:00:00.000,5.61706400000003
NN_NF_Tower,2015-10-16 19:30:00.000,4.86985900000002
NN_NF_Tower,2015-10-16 20:00:00.000,3.31113400000004
NN_NF_Tower,2015-10-16 20:30:00.000,1.85256300000003
NN_NF_Tower,2015-10-16 21:00:00.000,0.643810300000041
NN_NF_Tower,2015-10-16 21:30:00.000,-0.0431684999999788
NN_NF_Tower,2015-10-16 22:00:00.000,-0.285870099999954
NN_NF_Tower,2015-10-16 22:30:00.000,-0.672920899999951
NN_NF_Tower,2015-10-16 23:00:00.000,-1.23515599999996
NN_NF_Tower,2015-10-16 23:30:00.000,-1.82683599999996
NN_NF_Tower,2015-10-17 00:00:00.000,-2.004977
NN_NF_Tower,2015-10-17 00:30:00.000,-1.965397
NN_NF_Tower,2015-10-17 01:00:00.000,-2.18384399999997
NN_NF_Tower,2015-10-17 01:30:00.000,-2.42148399999996
NN_NF_Tower,2015-10-17 02:00:00.000,-2.70023499999996
NN_NF_Tower,2015-10-17 02:30:00.000,-2.867459
NN_NF_Tower,2015-10-17 03:00:00.000,-2.94861899999995
NN_NF_Tower,2015-10-17 03:30:00.000,-1.81201099999998
NN_NF_Tower,2015-10-17 04:00:00.000,1.04715900000002
NN_NF_Tower,2015-10-17 04:30:00.000,1.77701200000001
NN_NF_Tower,2015-10-17 05:00:00.000,2.11866700000002
NN_NF_Tower,2015-10-17 05:30:00.000,2.59831700000001
NN_NF_Tower,2015-10-17 06:00:00.000,2.41458300000005
NN_NF_Tower,2015-10-17 06:30:00.000,1.84517500000004
NN_NF_Tower,2015-10-17 07:00:00.000,3.25645900000001
NN_NF_Tower,2015-10-17 07:30:00.000,4.49038100000001
NN_NF_Tower,2015-10-17 08:00:00.000,7.20066700000001
NN_NF_Tower,2015-10-17 08:30:00.000,8.873625
NN_NF_Tower,2015-10-17 09:00:00.000,9.88323300000002
NN_NF_Tower,2015-10-17 09:30:00.000,10.78229
NN_NF_Tower,2015-10-17 10:00:00.000,11.65184
NN_NF_Tower,2015-10-17 10:30:00.000,12.36335
NN_NF_Tower,2015-10-17 11:00:00.000,12.74231
NN_NF_Tower,2015-10-17 11:30:00.000,13.11718
NN_NF_Tower,2015-10-17 12:00:00.000,13.21575
NN_NF_Tower,2015-10-17 12:30:00.000,12.91443
NN_NF_Tower,2015-10-17 13:00:00.000,12.57605
NN_NF_Tower,2015-10-17 13:30:00.000,12.88794
NN_NF_Tower,2015-10-17 14:00:00.000,13.42363
NN_NF_Tower,2015-10-17 14:30:00.000,12.67203
NN_NF_Tower,2015-10-17 15:00:00.000,10.23183
NN_NF_Tower,2015-10-17 16:00:00.000,7.441237
NN_NF_Tower,2015-10-17 16:30:00.000,6.51949400000001
NN_NF_Tower,2015-10-17 17:00:00.000,5.16880300000003
NN_NF_Tower,2015-10-17 17:30:00.000,4.44690500000002
NN_NF_Tower,2015-10-17 18:00:00.000,3.48967500000003
NN_NF_Tower,2015-10-17 18:30:00.000,3.21953300000001
NN_NF_Tower,2015-10-17 19:00:00.000,4.14811200000003
NN_NF_Tower,2015-10-17 19:30:00.000,4.26072900000003
NN_NF_Tower,2015-10-17 20:00:00.000,3.54513300000002
NN_NF_Tower,2015-10-17 20:30:00.000,3.09226800000005
NN_NF_Tower,2015-10-17 21:00:00.000,2.96891000000005
NN_NF_Tower,2015-10-17 21:30:00.000,2.94051000000002
NN_NF_Tower,2015-10-17 22:00:00.000,2.19500500000004
NN_NF_Tower,2015-10-17 22:30:00.000,1.71926200000001
NN_NF_Tower,2015-10-17 23:00:00.000,1.65425200000004
NN_NF_Tower,2015-10-17 23:30:00.000,1.991963
NN_NF_Tower,2015-10-18 00:00:00.000,2.66488800000002
NN_NF_Tower,2015-10-18 00:30:00.000,4.30119000000002
NN_NF_Tower,2015-10-18 01:00:00.000,3.65288400000003
NN_NF_Tower,2015-10-18 01:30:00.000,3.71447700000004
NN_NF_Tower,2015-10-18 02:00:00.000,4.72013800000002
NN_NF_Tower,2015-10-18 02:30:00.000,4.01504700000004
NN_NF_Tower,2015-10-18 03:00:00.000,3.79448400000001
NN_NF_Tower,2015-10-18 03:30:00.000,4.17810300000002
NN_NF_Tower,2015-10-18 04:00:00.000,4.74609000000004
NN_NF_Tower,2015-10-18 04:30:00.000,5.106652
NN_NF_Tower,2015-10-18 05:00:00.000,5.01599200000004
NN_NF_Tower,2015-10-18 05:30:00.000,5.09170600000004
NN_NF_Tower,2015-10-18 06:00:00.000,5.00211300000001
NN_NF_Tower,2015-10-18 06:30:00.000,5.18892500000004
NN_NF_Tower,2015-10-18 07:00:00.000,5.44662100000005
NN_NF_Tower,2015-10-18 07:30:00.000,5.68348500000002
NN_NF_Tower,2015-10-18 08:00:00.000,6.03662100000003
NN_NF_Tower,2015-10-18 08:30:00.000,6.32632100000001
NN_NF_Tower,2015-10-18 09:00:00.000,7.68150500000002
NN_NF_Tower,2015-10-18 09:30:00.000,8.85221000000001
NN_NF_Tower,2015-10-18 10:00:00.000,9.86644700000005
NN_NF_Tower,2015-10-18 10:30:00.000,9.40382400000004
NN_NF_Tower,2015-10-18 11:00:00.000,9.461185
NN_NF_Tower,2015-10-18 11:30:00.000,9.86820900000004
NN_NF_Tower,2015-10-18 12:00:00.000,8.69501700000001
NN_NF_Tower,2015-10-18 12:30:00.000,9.506597
NN_NF_Tower,2015-10-18 13:00:00.000,10.1641
NN_NF_Tower,2015-10-18 13:30:00.000,10.45294
NN_NF_Tower,2015-10-18 14:00:00.000,10.49523
NN_NF_Tower,2015-10-18 14:30:00.000,9.704429
NN_NF_Tower,2015-10-18 15:00:00.000,8.15542700000003
NN_NF_Tower,2015-10-18 15:30:00.000,7.60460900000004
NN_NF_Tower,2015-10-18 16:00:00.000,7.19948500000004
NN_NF_Tower,2015-10-18 16:30:00.000,6.40245900000002
NN_NF_Tower,2015-10-18 17:00:00.000,6.34432100000004
NN_NF_Tower,2015-10-18 17:30:00.000,6.12440600000002
NN_NF_Tower,2015-10-18 18:00:00.000,5.65431000000001
NN_NF_Tower,2015-10-18 18:30:00.000,4.31215500000002
NN_NF_Tower,2015-10-18 19:00:00.000,2.76294900000005
NN_NF_Tower,2015-10-18 19:30:00.000,2.174826
NN_NF_Tower,2015-10-18 20:00:00.000,1.66526600000003
NN_NF_Tower,2015-10-18 20:30:00.000,1.00242880000002
NN_NF_Tower,2015-10-18 21:00:00.000,1.72445800000003
NN_NF_Tower,2015-10-18 21:30:00.000,2.49641500000001
NN_NF_Tower,2015-10-18 22:00:00.000,3.02961700000003
NN_NF_Tower,2015-10-18 22:30:00.000,2.25356800000003
NN_NF_Tower,2015-10-18 23:00:00.000,1.462354
NN_NF_Tower,2015-10-18 23:30:00.000,1.22741000000002
NN_NF_Tower,2015-10-19 00:00:00.000,1.08867900000001
NN_NF_Tower,2015-10-19 00:30:00.000,1.191191
NN_NF_Tower,2015-10-19 01:00:00.000,3.24393200000003
NN_NF_Tower,2015-10-19 01:30:00.000,3.79526500000003
NN_NF_Tower,2015-10-19 02:00:00.000,2.81283500000001
NN_NF_Tower,2015-10-19 02:30:00.000,2.56835700000005
NN_NF_Tower,2015-10-19 03:00:00.000,3.80606600000004
NN_NF_Tower,2015-10-19 03:30:00.000,4.492526
NN_NF_Tower,2015-10-19 04:00:00.000,5.05695600000001
NN_NF_Tower,2015-10-19 04:30:00.000,5.25133400000004
NN_NF_Tower,2015-10-19 05:00:00.000,4.46349600000002
NN_NF_Tower,2015-10-19 05:30:00.000,3.65062500000005
NN_NF_Tower,2015-10-19 06:00:00.000,2.78517300000004
NN_NF_Tower,2015-10-19 06:30:00.000,2.19338800000003
NN_NF_Tower,2015-10-19 07:00:00.000,2.106965
NN_NF_Tower,2015-10-19 07:30:00.000,2.62388700000002
NN_NF_Tower,2015-10-19 08:00:00.000,3.50894500000004
NN_NF_Tower,2015-10-19 08:30:00.000,4.203169
NN_NF_Tower,2015-10-19 09:00:00.000,4.94704000000002
NN_NF_Tower,2015-10-19 09:30:00.000,5.89151100000004
NN_NF_Tower,2015-10-19 10:00:00.000,7.57043600000003
NN_NF_Tower,2015-10-19 10:30:00.000,7.38653000000005
NN_NF_Tower,2015-10-19 11:00:00.000,7.62807200000003
NN_NF_Tower,2015-10-19 11:30:00.000,7.60768200000001
NN_NF_Tower,2015-10-19 12:00:00.000,8.34704900000003
NN_NF_Tower,2015-10-19 12:30:00.000,8.7484
NN_NF_Tower,2015-10-19 13:00:00.000,8.77665300000001
NN_NF_Tower,2015-10-19 13:30:00.000,8.750788
NN_NF_Tower,2015-10-19 14:00:00.000,8.00884000000002
NN_NF_Tower,2015-10-19 14:30:00.000,7.86577700000004
NN_NF_Tower,2015-10-19 15:00:00.000,7.029021
NN_NF_Tower,2015-10-19 15:30:00.000,7.61568
NN_NF_Tower,2015-10-19 16:00:00.000,7.39687200000003
NN_NF_Tower,2015-10-19 16:30:00.000,6.663365
NN_NF_Tower,2015-10-19 17:00:00.000,6.32510100000002
NN_NF_Tower,2015-10-19 17:30:00.000,4.64969500000001
NN_NF_Tower,2015-10-19 18:00:00.000,2.92783500000002
NN_NF_Tower,2015-10-19 18:30:00.000,2.618087
NN_NF_Tower,2015-10-19 19:00:00.000,4.42177100000004
NN_NF_Tower,2015-10-19 19:30:00.000,4.30381200000005
NN_NF_Tower,2015-10-19 20:00:00.000,3.67545200000001
NN_NF_Tower,2015-10-19 20:30:00.000,2.88925600000005
NN_NF_Tower,2015-10-19 21:00:00.000,2.13473000000005
NN_NF_Tower,2015-10-19 21:30:00.000,2.16265300000003
NN_NF_Tower,2015-10-19 22:00:00.000,2.538364
NN_NF_Tower,2015-10-19 22:30:00.000,2.23980600000004
NN_NF_Tower,2015-10-19 23:00:00.000,1.40552300000002
NN_NF_Tower,2015-10-19 23:30:00.000,1.36645200000004
NN_NF_Tower,2015-10-20 00:00:00.000,1.15949900000004
NN_NF_Tower,2015-10-20 00:30:00.000,0.86740020000002
NN_NF_Tower,2015-10-20 01:00:00.000,1.328148
NN_NF_Tower,2015-10-20 02:00:00.000,0.908995600000026
NN_NF_Tower,2015-10-20 02:30:00.000,0.893978700000048
NN_NF_Tower,2015-10-20 03:00:00.000,0.915349100000014
NN_NF_Tower,2015-10-20 03:30:00.000,0.722021900000016
NN_NF_Tower,2015-10-20 04:00:00.000,0.558495400000027
NN_NF_Tower,2015-10-20 04:30:00.000,-0.152844999999957
NN_NF_Tower,2015-10-20 05:00:00.000,-0.174308599999961
NN_NF_Tower,2015-10-20 05:30:00.000,-0.491612499999974
NN_NF_Tower,2015-10-20 06:00:00.000,-1.40463599999998
NN_NF_Tower,2015-10-20 06:30:00.000,-0.915394499999991
NN_NF_Tower,2015-10-20 07:00:00.000,-0.458298599999978
NN_NF_Tower,2015-10-20 07:30:00.000,-1.16161299999999
NN_NF_Tower,2015-10-20 08:00:00.000,-1.07226299999996
NN_NF_Tower,2015-10-20 08:30:00.000,0.354066700000033
NN_NF_Tower,2015-10-20 09:00:00.000,1.630967
NN_NF_Tower,2015-10-20 09:30:00.000,2.85000000000002
NN_NF_Tower,2015-10-20 10:00:00.000,4.40567600000003
NN_NF_Tower,2015-10-20 10:30:00.000,5.22225600000002
NN_NF_Tower,2015-10-20 11:00:00.000,4.80000800000005
NN_NF_Tower,2015-10-20 11:30:00.000,6.11821400000002
NN_NF_Tower,2015-10-20 12:00:00.000,6.39331500000003
NN_NF_Tower,2015-10-20 12:30:00.000,6.65007100000003
NN_NF_Tower,2015-10-20 13:00:00.000,6.59545300000002
NN_NF_Tower,2015-10-20 13:30:00.000,6.81377200000003
NN_NF_Tower,2015-10-20 14:00:00.000,6.86202400000002
NN_NF_Tower,2015-10-20 14:30:00.000,7.53834600000005
NN_NF_Tower,2015-10-20 15:00:00.000,7.38003800000001
NN_NF_Tower,2015-10-20 15:30:00.000,6.95155099999999
NN_NF_Tower,2015-10-20 16:00:00.000,6.62354500000004
NN_NF_Tower,2015-10-20 16:30:00.000,5.90180200000003
NN_NF_Tower,2015-10-20 17:00:00.000,5.13072900000003
NN_NF_Tower,2015-10-20 17:30:00.000,4.18217500000003
NN_NF_Tower,2015-10-20 18:00:00.000,3.42974100000004
NN_NF_Tower,2015-10-20 18:30:00.000,2.879975
NN_NF_Tower,2015-10-20 19:00:00.000,2.62217300000003
NN_NF_Tower,2015-10-20 19:30:00.000,0.977471900000012
NN_NF_Tower,2015-10-20 20:00:00.000,0.40328530000005
NN_NF_Tower,2015-10-20 20:30:00.000,0.724976600000048
NN_NF_Tower,2015-10-20 21:00:00.000,-0.0473585999999955
NN_NF_Tower,2015-10-20 21:30:00.000,0.581191500000045
NN_NF_Tower,2015-10-20 22:00:00.000,1.187659
NN_NF_Tower,2015-10-20 22:30:00.000,1.29913000000005
NN_NF_Tower,2015-10-20 23:00:00.000,1.24690200000003
NN_NF_Tower,2015-10-21 00:00:00.000,0.171118700000022
NN_NF_Tower,2015-10-21 00:30:00.000,0.138383900000008
NN_NF_Tower,2015-10-21 01:00:00.000,0.25416610000002
NN_NF_Tower,2015-10-21 01:30:00.000,0.403605900000002
NN_NF_Tower,2015-10-21 02:00:00.000,0.532678099999998
NN_NF_Tower,2015-10-21 02:30:00.000,0.511603500000035
NN_NF_Tower,2015-10-21 03:00:00.000,0.569325200000037
NN_NF_Tower,2015-10-21 07:30:00.000,-0.978238599999997
NN_NF_Tower,2015-10-21 08:30:00.000,-0.764234899999963
NN_NF_Tower,2015-10-21 09:00:00.000,-0.582272999999987
NN_NF_Tower,2015-10-21 09:30:00.000,-0.499855299999979
NN_NF_Tower,2015-10-21 10:00:00.000,-0.234620399999983
